#t,tx,ty,tz,qx,qy,qz,qw
10.774999808,0.0253991023868874,0.0418281002878349,0.0559516245531261,-0.0104353059542622,0.00346873569274295,0.00302286369886782,0.999934965163932
10.78,0.0256362486700561,0.0417949677464919,0.0562514164902939,-0.0104176534689331,0.00346950841487773,0.0030170602671855,0.999935164075604
10.78499968,0.0258744401511996,0.0417603879232897,0.0565522693390165,-0.0103993371427272,0.00347040285460125,0.00301072753575574,0.99993537071689
10.789999872,0.02611477114487,0.0417233740773411,0.0568526746987462,-0.0103799030237374,0.00347172681232674,0.00300561029273282,0.999935583441717
10.794999808,0.0264141681650436,0.04162215393379,0.0571631304014637,-0.0103626323421193,0.00348242726821877,0.00299556705212148,0.999935755500972
10.8,0.0266696935422693,0.0415688082162879,0.0574651472179804,-0.0103434147145381,0.0034854661083035,0.00298994256715329,0.999935960720233
10.8,0.0468994994210066,0.0145880636256923,0.0440714834061027,-0.00847709669976072,0.00436018415587506,0.00199989087728132,0.999952562905935
10.80499968,0.047266755881182,0.0143876299615131,0.0443294150475465,-0.00845734135874365,0.00436337158141722,0.0019930470582613,0.999952729947275
10.809999872,0.0476354220425754,0.014185375984064,0.0445880532385163,-0.00843527141705823,0.00436608446629665,0.00198134482211681,0.999952927779728
10.814999808,0.0480059674773714,0.0139820542314606,0.0448467808629112,-0.00841558721896679,0.00436909262953723,0.00196905516766687,0.999953104771969
10.819999744,0.0483768638911734,0.0137763798110631,0.0451058287967471,-0.00839578481924782,0.00437145861931164,0.00195568281755022,0.999953287134717
10.82499968,0.048750484518378,0.0135699588722558,0.0453643331186013,-0.00837500658311289,0.00437420308768397,0.00194237985035021,0.999953475304025
10.829999872,0.0491247712871585,0.0133619296306424,0.045623503029716,-0.00835483367572246,0.00437705882666353,0.00193126280387978,0.999953653093113
10.835000064,0.0495010866750167,0.0131513982152118,0.0458819955716978,-0.00833341338535496,0.00438112213050541,0.00192138645495642,0.999953833066466
10.839999744,0.0498786701889146,0.0129399319776344,0.0461415615057757,-0.00831185079125165,0.00438457587811262,0.00191112504020732,0.999954017058721
10.844999936,0.050257598945753,0.0127256391728057,0.046401395715898,-0.0082902450200477,0.00438828144189428,0.00190009889056642,0.999954201175084
10.849999872,0.0507264643225048,0.0124186915891917,0.0466599120910285,-0.00826982950917983,0.00440148103275957,0.00188590684221527,0.999954339077535
10.855000064,0.0511247286622343,0.0121852319322742,0.0469191747439237,-0.00824930953390437,0.00440340054679188,0.00187524507003508,0.999954520171676
10.859999744,0.0515248072272207,0.0119493975652984,0.0471788889086833,-0.00822851854099939,0.00440576739145034,0.00186382412804702,0.99995470240203
10.864999936,0.0519254391492379,0.0117113224586165,0.0474380722667909,-0.00820769365231583,0.0044077139532269,0.00185443623673923,0.999954882426632
10.869999872,0.0523277252753212,0.0114703752494274,0.0476968067380732,-0.0081864459294289,0.00441038797068707,0.00184523871537535,0.999955061827818
10.874999808,0.0527319356238815,0.0112268149324115,0.0479557190119461,-0.00816530952484609,0.00441365170738201,0.00183646465448564,0.999955236396381
10.879999744,0.053137456053184,0.0109818516943889,0.0482140054459489,-0.00814530102251887,0.00441598389573644,0.00182570673984745,0.999955408982013
10.884999936,0.0535433661601106,0.0107352602799733,0.0484732062491304,-0.00812383528400871,0.00442020321913991,0.00181463266487908,0.999955585119695
10.889999872,0.0539503698680185,0.0104859346867783,0.0487314814627546,-0.00810252448868253,0.00442303697663867,0.00180464719556664,0.999955763566225
10.894999808,0.0543595577324879,0.0102352292635928,0.0489900095206595,-0.00808171699361798,0.00442578285104248,0.00179289565833357,0.999955940940274
10.899999744,0.0548630855934108,0.00988025400813508,0.0492359810005535,-0.00806175582614909,0.00443708752896396,0.00177682244671836,0.999956080660172
10.899999744,0.0507387258277204,-0.00732311440300726,0.032311050900358,-0.0110365894244688,0.00460650386211272,0.00232383484630791,0.999925784049822
10.904999936,0.0511414099622481,-0.00769199175116531,0.0325091444963434,-0.0110159473380862,0.00460887691514904,0.00231520900477609,0.99992602074608
10.909999872,0.0515462857171471,-0.00806156550392978,0.0327077139128697,-0.0109960161280611,0.00461182200636324,0.00230742191159962,0.999926244545674
10.914999808,0.0519514167735154,-0.00843427828811194,0.0329058382896669,-0.0109750756814484,0.00461336138692562,0.00230077357180312,0.999926482823348
10.919999744,0.0523594231126894,-0.00880887155931576,0.0331053210604756,-0.0109549074594181,0.00461685575154584,0.00229250875315416,0.999926706838627
10.924999936,0.0527682864170994,-0.00918428795952964,0.0333035902281023,-0.0109351675254399,0.00461904866017608,0.00228244486178366,0.999926935803871
10.929999872,0.0531789038994208,-0.00956207713754686,0.0335030684243806,-0.0109159475495558,0.00462242655594833,0.00226948978011816,0.999927159686128
10.934999808,0.0535924034812086,-0.00994112209599618,0.0337030410708376,-0.0108960625002204,0.0046258332738,0.00225524814519296,0.999927393036273
10.939999744,0.054006704281556,-0.0103225380291363,0.0339030523932642,-0.0108774304638231,0.00463022746041042,0.00223762529373018,0.999927615146824
10.944999936,0.054504059959028,-0.0107964831313825,0.0340843939628391,-0.0108583375434398,0.0046428266078509,0.00221634048479953,0.999927811645289
10.949999616,0.0549395483190712,-0.0112013591594824,0.0342805376621727,-0.0108380234529035,0.00464734913283175,0.00220154201372326,0.999928043714363
10.954999808,0.0553781221318447,-0.0116087712668607,0.0344774262724702,-0.0108184841068504,0.00465260200017571,0.00218900469338952,0.999928258403927
10.96,0.0558164226238036,-0.012017611671425,0.0346738420787715,-0.0107981253678892,0.00465581369335909,0.00217878052071596,0.99992848584428
10.964999936,0.0562564683858807,-0.0124275233078144,0.0348706784001444,-0.0107776165485305,0.00465828357905868,0.00216937038240339,0.999928716063187
10.969999872,0.0566980106089924,-0.0128397750943672,0.035067281278948,-0.0107565160962196,0.00466171347326203,0.00216463635712788,0.999928937544267
10.974999808,0.0571425676578786,-0.0132534136390776,0.0352646813700145,-0.0107363003291778,0.00466209277925753,0.00216053988040878,0.999929161897774
10.98,0.0575878984465965,-0.0136681885173489,0.0354628557316517,-0.0107161015649015,0.00466371197609858,0.00215546240897271,0.999929381976376
10.984999936,0.0580346156479757,-0.014086306537733,0.0356603558117249,-0.0106955184009447,0.00466487244662292,0.00215177292932357,0.99992960488449
10.989999872,0.0584838988850289,-0.0145058565963785,0.0358578829002146,-0.0106754566594989,0.00466820307449833,0.00214426050784626,0.999929819863394
10.994999808,0.0589344376267578,-0.0149275152920776,0.0360570158164757,-0.0106546522664346,0.0046708768063425,0.00213532987681142,0.999930048384015
11,0.0594968557752565,-0.0154724347870103,0.0362247947122687,-0.0106361024157617,0.00468007643055249,0.0021179033071031,0.999930239914559
11,0.0734370147008975,-0.0378815257949618,0.0440293342042572,-0.00911585615077399,0.00534358323545402,0.00126409765988269,0.999943373067671
11.00499968,0.0739887788474433,-0.0384514727952456,0.0442507844719601,-0.0090955367239355,0.00534632550416305,0.00125019367457831,0.999943560922857
11.009999872,0.074542442331506,-0.0390229580546912,0.0444722487381146,-0.00907590528298271,0.00534773554250039,0.001237537281159,0.999943747502498
11.014999808,0.075097780191666,-0.0395981216740247,0.0446942061542187,-0.00905531857571394,0.0053489976575217,0.0012248649402125,0.999943942996521
11.02,0.0756551361643099,-0.0401746474676106,0.04491649770422,-0.00903395822946003,0.00535051572860416,0.001214427886373,0.999944140812403
11.02499968,0.0762141896257066,-0.0407537472195643,0.0451380368092781,-0.0090108828597381,0.0053536133099313,0.00120465806824702,0.999944344257996
11.029999872,0.0767740681706067,-0.0413360411073669,0.0453606815884738,-0.00898838294001295,0.00535746275589956,0.00119617071924647,0.999944536332167
11.034999808,0.0773358326208613,-0.0419195049090031,0.0455820662936248,-0.00896622164977828,0.00536017481142924,0.00118752814648843,0.999944731058782
11.04,0.0778985206293421,-0.0425069486040217,0.0458045185717673,-0.00894405177683212,0.00536409891183071,0.00117827017787976,0.999944919513103
11.04499968,0.0784621930043593,-0.0430960046967923,0.0460256959904954,-0.00892163668964308,0.00536669671014836,0.00116856017791016,0.999945117210095
11.049999872,0.0791444159500845,-0.0437946673813805,0.0462262653321617,-0.00890149158837517,0.00537613966806005,0.00115270645626158,0.999945264420807
11.054999808,0.0797355125071618,-0.0444094987285781,0.0464432783096692,-0.00888004743120838,0.00537883063015553,0.00114274753625029,0.99994545204563
11.059999744,0.08032913911303,-0.0450267411811593,0.0466609255761872,-0.00885869915446592,0.00538054268074669,0.00113189208191476,0.999945644537775
11.06499968,0.0809228920782984,-0.0456476789879807,0.0468787098986727,-0.00883664382209125,0.00538292750545968,0.00112178488894296,0.9999458382413
11.069999872,0.081518988785615,-0.0462701051237968,0.0470959326330336,-0.00881514753838638,0.00538512546535031,0.00111164781079044,0.999946027461854
11.074999808,0.0821164033717106,-0.0468940701443439,0.0473139564165788,-0.00879369728734737,0.00538865272494282,0.00110133635322349,0.999946208737283
11.079999744,0.0827146916087285,-0.047521066427566,0.0475311199762881,-0.00877120345620983,0.00539142641464736,0.00109162009920529,0.999946402001979
11.084999936,0.0833146881099627,-0.0481493485643543,0.0477491870809205,-0.00874878780109955,0.0053945914841733,0.00108314000471909,0.999946590524944
11.089999872,0.08391690442959,-0.0487811370618163,0.0479671607616461,-0.0087258870222342,0.0053985531211994,0.00107578036813041,0.999946777191903
11.095000064,0.0846227842179865,-0.0494926413152805,0.0481710906835749,-0.0087039918241118,0.00540818763825793,0.00106257033159591,0.999946930080335
11.099999744,0.0852508147075877,-0.050144843306744,0.0483866232289827,-0.0086819460272417,0.00541091736084975,0.00105388158783354,0.999947116161696
11.099999744,0.0569875396986723,-0.0252292951653093,0.0577301640807389,-0.0146404158184058,0.00436807386866043,0.00331535085482081,0.999877785833875
11.104999936,0.0574627701513147,-0.0257475907698166,0.0579771977407362,-0.0146205293275069,0.00437022911296208,0.00330554511652037,0.999878099865762
11.109999872,0.0579382823379262,-0.0262665658188848,0.0582252670798155,-0.0146042346363942,0.00437379129842732,0.003294065578565,0.999878360308056
11.114999808,0.0584154677054616,-0.0267865515983385,0.0584726831186953,-0.0145874128060413,0.00437681421295284,0.00328110489556138,0.999878635253117
11.119999744,0.0588948769278854,-0.0273088458739272,0.0587209809264047,-0.0145706622126286,0.00438164014655804,0.00326581274135969,0.999878908418139
11.124999936,0.0593752308847433,-0.0278343187042067,0.0589697364579031,-0.0145541299259467,0.0043855315006931,0.00325428929337996,0.999879169708395
11.129999872,0.0598568761695104,-0.0283613555174556,0.0592180938606423,-0.0145373854757413,0.00438815235193228,0.00324359272960963,0.999879436556563
11.134999808,0.0603387041544159,-0.0288899604079904,0.0594662762992743,-0.0145189173112647,0.00439202363998392,0.00323406445729962,0.999879718763982
11.139999744,0.0608218592748425,-0.0294221630198179,0.0597139241706338,-0.0145015961805625,0.00439517629173193,0.00322677450380749,0.99987997982752
11.144999936,0.0613044551940368,-0.0299558578829833,0.0599621827247133,-0.0144841442530251,0.00439952861106153,0.00321721013152018,0.99988024446542
11.149999872,0.0619167991140613,-0.0305898120018144,0.0602092300275379,-0.0144671647944924,0.00440985177055111,0.00320244893529998,0.999880492194436
11.154999808,0.0624243195515121,-0.0311452764052969,0.0604573535724434,-0.0144494514357716,0.0044138910996518,0.00319169839235984,0.999880764881462
11.159999744,0.0629336462508682,-0.0317025029267484,0.0607056836193845,-0.0144322765646546,0.00441997831543864,0.00318107335659964,0.999881019900444
11.164999936,0.0634447017404953,-0.0322615059427731,0.0609540720461924,-0.0144142780364253,0.00442556827562735,0.00317040712444265,0.999881288680207
11.169999872,0.0639569932146764,-0.0328218621694956,0.0612033642970008,-0.0143963237360656,0.00443127995360719,0.00315997457494273,0.999881555076172
11.174999808,0.064471541406641,-0.0333842718716113,0.0614524698195772,-0.0143789792687549,0.00443615670944457,0.00314894026374378,0.999881817838515
11.179999744,0.0649867273724974,-0.0339473419136676,0.0617014173029893,-0.0143621706671372,0.0044402725665376,0.00313536123090371,0.999882083819495
11.184999936,0.0655045764348701,-0.0345127961480827,0.0619512667192244,-0.0143459353533369,0.00444218693753103,0.00312347811131471,0.999882345577987
11.189999872,0.066023176541058,-0.0350795761739904,0.0622018552284868,-0.0143306701607813,0.00444336889572027,0.00310706077704856,0.999882610379302
11.194999808,0.0665421642945649,-0.0356497115240393,0.0624519404524304,-0.0143156252156474,0.00444391645506896,0.00309176304761107,0.999882870881626
11.199999744,0.0670628610465013,-0.0362219652836613,0.0627020757685607,-0.0142995942342445,0.00444669726689701,0.00307554278049148,0.999883137934008
11.199999744,0.0440493247254787,-0.0374903086318223,0.0663682380526698,-0.0217726758940054,0.0039189707440608,0.00530353027303062,0.999741198920683
11.204999936,0.0444426005731174,-0.0380700271913392,0.0666302676830476,-0.0217592600314898,0.00392318159664502,0.00528756797300474,0.999741559041122
11.209999872,0.0448343069821646,-0.03865417530338,0.0668919530254512,-0.021747692811778,0.00392639379295597,0.00527486825406181,0.99974186521024
11.214999808,0.0452268488431462,-0.0392408181953052,0.0671535930896429,-0.0217358241375357,0.00393075537396042,0.00526209474658271,0.999742173497813
11.22,0.0456169631349215,-0.0398289202619642,0.0674155436343502,-0.0217238676713317,0.00393510382332641,0.00525128391577048,0.999742473114218
11.224999936,0.0460083487287135,-0.0404195653890989,0.0676769247320688,-0.0217118080119237,0.00394136711159025,0.00523861455302273,0.99974277688599
11.229999872,0.0463995550503827,-0.041011487854187,0.0679378425740249,-0.0217001409877305,0.00394495675350528,0.00522498340710339,0.999743087370811
11.234999808,0.0467922828407451,-0.0416065739699358,0.0682000663334376,-0.021689386165554,0.00394747476876839,0.00521249747304682,0.999743375992462
11.24,0.0471865565888879,-0.042202944922989,0.068462170983578,-0.0216774928946657,0.00395081787342954,0.00520000884679973,0.999743685775472
11.244999936,0.0475829133196336,-0.0428017221865813,0.0687243484355229,-0.0216665545845239,0.00395155313672481,0.00518518288172683,0.999743996990593
11.249999872,0.0482562356788527,-0.043647003232042,0.0690659428973918,-0.0216570326960314,0.00396316618981654,0.00516131875571428,0.99974428082248
11.254999808,0.0486778449410905,-0.0442705670661137,0.0693387843937541,-0.0216469747813184,0.00396168762996245,0.00514390507446826,0.999744594261217
11.26,0.0491005906531635,-0.0448965711911609,0.0696120299646019,-0.0216385615281081,0.00395612194865208,0.00512479473383192,0.999744896577651
11.26499968,0.0495223035195322,-0.0455241575535854,0.0698854219795117,-0.0216301181849083,0.00394886122489907,0.00510748930691634,0.999745196555259
11.269999872,0.0499459728736169,-0.0461541324897747,0.0701588829732094,-0.0216218949498876,0.00393863661433366,0.00509126201920674,0.999745497539973
11.274999808,0.0503705621510124,-0.0467872613161795,0.0704319575624145,-0.0216128043474928,0.00392412265243749,0.00508164934641294,0.999745800085985
11.28,0.0507962967158522,-0.0474239892706863,0.0707052528627732,-0.0216025480092235,0.00391008006488125,0.0050750510213397,0.999746110295272
11.28499968,0.0512209130375462,-0.0480642046563544,0.0709785684232361,-0.0215928788441516,0.00389853942437553,0.00506660220243009,0.999746407103172
11.289999872,0.0516449850087253,-0.0487058056105536,0.07125119334005,-0.0215816925705438,0.00388882313437645,0.00505993994369487,0.999746720228772
11.294999808,0.0520800181284572,-0.0493810881565047,0.0715614304670112,-0.0215732801872047,0.0038856428207317,0.00504156250124912,0.999747007001962
11.3,0.0525065970455726,-0.0500348163352455,0.0718429215733365,-0.0215638466466142,0.00387902219979495,0.0050239171215544,0.999747325058352
11.3,0.077382841568115,-0.0429383105630221,0.0629038243684856,-0.0124522808345789,0.00442146527991683,0.00243032367898055,0.999909738363224
11.30499968,0.0779531836589865,-0.0435549612939989,0.0631539203149697,-0.0124412419521784,0.00441809594310811,0.00241382608341609,0.999909930629036
11.309999872,0.078525411490687,-0.0441732139629842,0.0634053479546978,-0.0124268298497467,0.00441488394914107,0.00239663280180588,0.999910165390279
11.314999808,0.0790998084113167,-0.0447939776086705,0.0636569939794946,-0.0124124953913318,0.00441016626633168,0.00238354880865236,0.99991039552889
11.319999744,0.0796757849803276,-0.0454159200568154,0.0639096261702952,-0.0123981929678616,0.00440640193115241,0.00237045328702872,0.999910620697853
11.32499968,0.0802525000851082,-0.0460409693063317,0.0641612000932912,-0.0123836069818624,0.0044016433254868,0.0023616754817887,0.999910843177067
11.329999872,0.0808290731648879,-0.0466666244773222,0.0644128769211083,-0.0123682633905156,0.00439448032741179,0.00235361171223369,0.999911083604569
11.335000064,0.0814074050781814,-0.0472935963360159,0.0646647628335416,-0.0123538953335212,0.00438588318887327,0.00234732084467412,0.999911313759172
11.339999744,0.0819868371407869,-0.0479229597862949,0.0649174301412099,-0.0123383568189961,0.00437899938708262,0.00234323601356646,0.999911545368069
11.344999936,0.0825677484897952,-0.0485542154072096,0.0651695451829108,-0.0123221478923425,0.00437594615527217,0.00233928064129226,0.999911767873869
11.349999872,0.0831470358591603,-0.0492195660794623,0.0654782957214183,-0.0123056827866572,0.00438083994687697,0.00232909330336776,0.999911972994072
11.355000064,0.0837283034650111,-0.0498596736226917,0.0657410287377481,-0.0122864092306726,0.00438416538147285,0.00232195529244122,0.999912212029508
11.359999744,0.0843122745976324,-0.0505018020568901,0.0660044199726663,-0.0122665758722534,0.00439239762268702,0.00231459928680923,0.999912436461131
11.364999936,0.0848958163680985,-0.051145813990384,0.0662686106278316,-0.0122475080893729,0.00440131108958477,0.00230202455148553,0.999912660030494
11.369999872,0.0854819651723783,-0.0517921893729099,0.0665321452132741,-0.0122279957792388,0.00441049465834751,0.00228860849620674,0.999912889169473
11.374999808,0.0860675282645202,-0.052439155324532,0.0667954477348013,-0.0122092107908018,0.00441839109680045,0.00227495621089509,0.999913115008609
11.379999744,0.0866551440804266,-0.0530891910883209,0.0670590551239724,-0.0121907462589946,0.00442580744840502,0.00226140294580793,0.999913338240267
11.384999936,0.0872443930890321,-0.0537411926273954,0.0673230756606694,-0.0121717601818968,0.00443270763473121,0.00224894914361786,0.999913567057098
11.389999872,0.0878334991454389,-0.0543955548540449,0.0675866018731206,-0.0121522939613482,0.00444029831414118,0.00223832164035061,0.999913793993559
11.394999808,0.0884239971009574,-0.055050464938065,0.0678512371136014,-0.0121338434221004,0.00444763150877209,0.00222688786324946,0.999914010997053
11.399999744,0.0890149986398105,-0.0557246924882886,0.0681676765909253,-0.0121144926605156,0.00446067266024933,0.00221089329392475,0.999914223030075
11.399999744,0.0708278663238308,-0.0513296765031839,0.0904869892945409,-0.0183070124278093,0.00391727783160837,0.00415679026367342,0.999816097752513
11.404999936,0.0713160316505884,-0.0519658291374361,0.0908371866997705,-0.0182902938606641,0.00392663013546765,0.00414798655359366,0.999816403613094
11.409999872,0.0718055905802607,-0.0526026278378353,0.0911875856096986,-0.0182753989875865,0.00393447169857966,0.00413729621233376,0.999816689450796
11.414999808,0.0722959554864615,-0.0532417575938458,0.0915373263155529,-0.0182604432922988,0.00394155546013295,0.00412776430328691,0.99981697420737
11.419999744,0.072787387450865,-0.0538834449998997,0.0918878037751492,-0.0182472764181558,0.00394688355813122,0.00411789258636127,0.999817234285419
11.424999936,0.0732800562592676,-0.054527704196861,0.0922382505750124,-0.0182322872881826,0.00395103806639931,0.00410947349519008,0.999817525964629
11.429999872,0.0737729782801271,-0.0551735206575013,0.0925890605301947,-0.0182177365359751,0.00395598992567119,0.00410064597535371,0.999817807863912
11.434999808,0.0742664969872264,-0.0558209441492612,0.0929397101920137,-0.0182030182903481,0.00396265176190623,0.00409226157867067,0.999818083908921
11.439999744,0.0747608695026039,-0.0564701042546758,0.093290574199936,-0.0181882298274946,0.00397043611340382,0.0040834382045288,0.999818358235755
11.444999936,0.0752555417452114,-0.0571208795364722,0.0936416939155904,-0.0181729117712537,0.00397985956875705,0.00407476643628232,0.999818634690341
11.449999616,0.0757502979712747,-0.0577740200092498,0.0939930113291442,-0.0181575831353253,0.0039876081246987,0.00406737255642367,0.999818912421952
11.454999808,0.0762473284080402,-0.0584292736002827,0.0943441331227037,-0.0181424218424109,0.00399677871506488,0.00406009026699187,0.999819180630487
11.46,0.0767439996876151,-0.0590862734150319,0.0946955268568415,-0.0181258082358261,0.00400466380177943,0.00405251878952357,0.999819481124014
11.464999936,0.0772429720688264,-0.0597442660601377,0.0950468104332082,-0.0181114129256104,0.00401163164789141,0.00404530559818131,0.999819743271744
11.469999872,0.0777415250526674,-0.0604059689545895,0.0953973688516128,-0.0180968550526523,0.0040183189304698,0.00403658886168719,0.999820015253014
11.474999808,0.0782412485903775,-0.0610687192973758,0.0957488125953165,-0.0180819247994622,0.00402485775289455,0.00402589700943428,0.999820302188791
11.48,0.0787413092309203,-0.0617324117031481,0.0961011103167951,-0.0180689616244722,0.00403091681983943,0.00401291239998996,0.999820564336159
11.484999936,0.0792427949505581,-0.062398647119613,0.096452412855029,-0.0180544789558981,0.00403718677425106,0.00399931434602585,0.999820855152233
11.489999872,0.0797446407139455,-0.0630665894875355,0.0968039291209615,-0.0180410756850004,0.0040445553523541,0.00398612935340537,0.999821119967421
11.494999808,0.0802470092135177,-0.0637378091377241,0.0971551442892241,-0.0180267356075317,0.00405258788129653,0.00397300815857176,0.999821398321206
11.5,0.0807678625606454,-0.064428593277617,0.0976817872583072,-0.0180129912959672,0.00406912936441737,0.00395511178801419,0.99982164980637
11.5,0.0677931301895721,-0.0542307562966635,0.105276569099375,-0.0222832644962651,0.00359445053701868,0.00545015405495792,0.999730379587168
11.50499968,0.0682216210510828,-0.0548514208767659,0.105669802058637,-0.0222701031791487,0.00360140063799881,0.0054400922008159,0.999730702646808
11.509999872,0.0686508734186905,-0.0554736411151746,0.106063370603789,-0.0222574346920766,0.00361159067606002,0.00543451870987644,0.999730978323723
11.514999808,0.0690811607761863,-0.0560983386404337,0.10645608022485,-0.022244392920746,0.00362067583554258,0.00543040532051113,0.999731258082959
11.52,0.0695105646056376,-0.0567253610455625,0.106849844491272,-0.0222314732815083,0.00363002782833461,0.00542619603024698,0.999731534408283
11.52499968,0.0699402319829077,-0.0573533210140558,0.107243390768953,-0.02221785361027,0.00363844348472962,0.00542612164365898,0.99973180699319
11.529999872,0.0703714767860592,-0.0579841196258011,0.107636784009469,-0.0222049403214286,0.00364413998374277,0.00542539533612379,0.99973207708593
11.534999808,0.0708042788164041,-0.0586165149994404,0.108030848356027,-0.0221918600812019,0.0036481487117775,0.00542595317866376,0.999732349876314
11.54,0.0712371576244422,-0.059251146797924,0.108425248066778,-0.022178634403247,0.00365097801597155,0.00542703227384095,0.999732627184005
11.54499968,0.0716613344902135,-0.0598817775753462,0.108845327956819,-0.0221656256046451,0.00365760806299211,0.00542095818000816,0.999732924413927
11.549999872,0.0720921628831865,-0.0605186127382626,0.109245304436513,-0.022153792612528,0.00366026166040672,0.00541639558200334,0.999733201717517
11.554999808,0.0725237082462521,-0.0611569114025401,0.109645121042678,-0.0221424835959058,0.00366448722366568,0.00541065248031979,0.999733467876979
11.559999744,0.0729562266147524,-0.0617962732094415,0.110044531911034,-0.0221319940460385,0.00366876572718316,0.00540186161944878,0.999733731994989
11.56499968,0.073389631405801,-0.0624386589023385,0.110444454589263,-0.0221191614860345,0.0036752278835332,0.00539651873591281,0.999734021117963
11.569999872,0.0738227157225265,-0.063082041802127,0.110845058884265,-0.0221056621552943,0.00368085417199802,0.00539603022185077,0.999734301637733
11.574999808,0.0742564965912968,-0.0637287076918844,0.111245269631899,-0.0220914289111857,0.00368931820061262,0.00540006680049534,0.999734563260882
11.579999744,0.0746906815351078,-0.0643768393780317,0.111644679891843,-0.0220750799020471,0.00369902359462692,0.00540734632982969,0.99973484918624
11.584999936,0.0751240294283488,-0.0650260326032805,0.112045513268931,-0.0220578884393187,0.00371267960765105,0.00541697258192143,0.999735125908746
11.589999872,0.0755585850062882,-0.0656763641942921,0.112445665677466,-0.0220396265633503,0.00372829579412649,0.0054285608254802,0.999735407694848
11.595000064,0.0759629064024422,-0.0663195942120527,0.112864741915278,-0.0220222429291205,0.0037498449901429,0.00543467299502457,0.999735676970847
11.599999744,0.0763916669620908,-0.0669714384532607,0.113270548505668,-0.0220048175894191,0.00376734333215483,0.00544482635725386,0.999735939632568
11.599999744,0.0784715157511059,-0.0866188365008964,0.0830944906820593,-0.0229900534615753,0.00410250923498604,0.00535182156394902,0.999712951234382
11.604999936,0.0789104103163488,-0.0873805320046352,0.0833953635438576,-0.0229724317481792,0.00412063579106845,0.00535922534476827,0.999713242106934
11.609999872,0.0793495061650543,-0.0881446846375362,0.0836969203383783,-0.0229555342303295,0.00414163275231828,0.00536175120766208,0.999713529942619
11.614999808,0.0797892010805223,-0.0889099595549878,0.083997724295072,-0.0229385652522503,0.00416128984644769,0.00536345908432987,0.999713828651796
11.619999744,0.0802283458586139,-0.0896773665396164,0.0842991596657185,-0.0229207591777608,0.0041848736679177,0.00536678111948623,0.999714120782294
11.624999936,0.0806690240677675,-0.0904464628169253,0.084601443832079,-0.0229034896286378,0.0042079102177848,0.00536845180256701,0.999714410909272
11.629999872,0.0811097270890372,-0.0912178214783916,0.0849032030648852,-0.0228859077684513,0.00422874789645959,0.00537132074998287,0.999714710219992
11.634999808,0.0815514892453421,-0.0919910048916384,0.0852046921830243,-0.0228685700854709,0.00424912407605181,0.00537719421366712,0.999714988998975
11.639999744,0.0819937810205575,-0.0927659603218809,0.0855061055122818,-0.0228511907645236,0.00426764801387664,0.00538348911093568,0.999715273618477
11.644999936,0.0824359685487339,-0.0935444372860292,0.0858076142566553,-0.0228325183208636,0.00428823727566663,0.0053919890287069,0.999715566340001
11.649999872,0.0828096819300405,-0.0943091506695586,0.0861284728283651,-0.0228136980738161,0.00431278683865662,0.00539684617748819,0.999715864184028
11.654999808,0.0832413307969023,-0.0950879760234651,0.0864339432498024,-0.022795573790467,0.00433545169294746,0.00540570504838591,0.999716131722956
11.659999744,0.0836719099728964,-0.0958690364280905,0.0867394992571937,-0.0227769370797698,0.00435786867107723,0.0054121448897407,0.999716424195183
11.664999936,0.0841042830544187,-0.0966520938661239,0.0870453602689172,-0.0227575650307741,0.00438163202383021,0.00541982340958833,0.999716719900636
11.669999872,0.0845377753203675,-0.0974369303667095,0.0873509455157815,-0.0227392712346475,0.00440565567648342,0.00542781686523084,0.999716987224812
11.674999808,0.0849717069779606,-0.098223745456687,0.0876571110091571,-0.0227180933059868,0.00443118591596986,0.00543716754859569,0.999717305060269
11.679999744,0.0854072752568319,-0.0990125624244242,0.0879628784974453,-0.022697848936877,0.00445921260161681,0.00544809557781708,0.999717580785287
11.684999936,0.0858427803021333,-0.0998038229333389,0.0882695831994411,-0.0226757117553245,0.00448924633211126,0.00546231579409812,0.999717871136615
11.689999872,0.0862799396688066,-0.100597652009532,0.0885752674202916,-0.022653277152474,0.00451802040733891,0.00547931750941043,0.999718157085027
11.694999808,0.0867161631839707,-0.101393173345825,0.0888823191449457,-0.0226311100135815,0.00454729190747722,0.00549808326861453,0.999718423395424
11.699999744,0.0870608284522152,-0.102178459229982,0.0892048797134612,-0.02260761960833,0.0045808505243886,0.00551279571224346,0.999718720654742
11.699999744,0.0348818536512464,-0.102766580267847,0.0700430446764084,-0.0466870427098997,0.00383837672916673,0.0135581162525826,0.99881017435285
11.704999936,0.0349910872510109,-0.103567051429337,0.070285963626587,-0.0466616695242828,0.00389352287850675,0.0136087060135334,0.998810458594341
11.709999872,0.0351011657999633,-0.104370052197067,0.0705295532138834,-0.046644001180288,0.00394829628408769,0.0136578010309383,0.998810398715064
11.714999808,0.0352123392771791,-0.10517556996502,0.07077263523355,-0.0466275621685431,0.00399901853609998,0.0137022269758815,0.998810356010022
11.72,0.0353241620505893,-0.10598429901871,0.0710165494972438,-0.0466112205723431,0.0040515639463497,0.0137468863493242,0.998810293330041
11.724999936,0.0354362081436869,-0.106793590547243,0.0712604656660827,-0.046595898085168,0.00410201459207767,0.0137859528402927,0.998810263895104
11.729999872,0.0355471923137755,-0.107607073087894,0.0715037003327452,-0.0465791496558797,0.00415912307611186,0.0138299372177417,0.99881020086357
